date,area,district,mail_type,pct_on_time,area_average,nat_average
2020-09-05,Southern,Alabama,periodical,81.85,77.78916666666666,79.4310447761194
2020-09-12,Southern,Alabama,first class,82.33,86.5625,86.31940298507463
2020-09-12,Southern,Alabama,marketing,77.23,86.3875,87.01388059701493
2020-09-12,Southern,Alabama,periodical,73.08,78.55583333333334,77.99432835820896
2020-09-19,Southern,Alabama,first class,75.32,85.0375,84.3179104477612
2020-09-19,Southern,Alabama,marketing,74.63,87.95,88.86358208955224
2020-09-19,Southern,Alabama,periodical,68.7,80.49166666666666,79.76626865671642
2020-09-26,Southern,Alabama,first class,80.02,86.43583333333333,85.99880597014925
2020-09-26,Southern,Alabama,marketing,73.05,89.48166666666667,89.72044776119402
2020-09-26,Southern,Alabama,periodical,70.89,78.70416666666667,77.87910447761195
2020-10-03,Southern,Alabama,first class,79.65,86.08083333333333,86.09283582089552
2020-10-03,Southern,Alabama,marketing,82.62,90.1125,89.24208955223881
2020-10-03,Southern,Alabama,periodical,72.62,78.755,78.80641791044776
2020-10-10,Southern,Alabama,first class,78.78,85.78083333333333,85.7068656716418
2020-10-10,Southern,Alabama,marketing,69.01,86.57666666666667,86.79537313432836
2020-10-10,Southern,Alabama,periodical,77.03,77.94916666666667,77.79492537313433
2020-10-17,Southern,Alabama,first class,75.26,81.90583333333333,81.02850746268656
2020-10-17,Southern,Alabama,marketing,81.73,87.96916666666667,87.537761194029855
2020-10-17,Southern,Alabama,periodical,65.19,75.16333333333333,74.85313432835821
2020-10-24,Southern,Alabama,first class,80.33,83.18583333333333,81.72880597014925
2020-10-24,Southern,Alabama,marketing,79.01,87.11083333333333,86.49582089552239
2020-10-24,Southern,Alabama,periodical,72.08,79.43166666666667,75.62328358208956
2020-10-31,Southern,Alabama,first class,83.85,86.34666666666666,84.71164179104478
2020-10-31,Southern,Alabama,marketing,79.37,87.08,84.98910447761195
2020-10-31,Southern,Alabama,periodical,75.52,78.16916666666667,76.0223880597015
2020-01-04,Southern,Arkansas,first class,91.55,91.99583333333334,91.52223880597015
2020-01-04,Southern,Arkansas,marketing,89.9,91.3725,91.10417910447761
2020-01-04,Southern,Arkansas,periodical,87.59,84.89666666666666,84.79970149253731
2020-01-11,Southern,Arkansas,first class,92.74,91.58666666666667,91.32611940298507
2020-01-11,Southern,Arkansas,marketing,89.59,88.33583333333334,88.92641791044777
2020-01-11,Southern,Arkansas,periodical,87.04,85.29,84.77776119402985
2020-01-18,Southern,Arkansas,first class,94.56,93.6525,92.84149253731343
2020-01-18,Southern,Arkansas,marketing,90.61,88.39583333333333,89.35925373134329
2020-01-18,Southern,Arkansas,periodical,90.27,86.51166666666667,86.83358208955224
2020-01-25,Southern,Arkansas,first class,92.24,91.77833333333334,90.87194029850747
2020-01-25,Southern,Arkansas,marketing,93.07,90.46666666666667,91.74611940298507
2020-01-25,Southern,Arkansas,periodical,92.97,89.04666666666667,87.02731343283583
2020-02-01,Southern,Arkansas,first class,93.01,91.48,90.80268656716417
2020-02-01,Southern,Arkansas,marketing,92.4,90.32249999999999,90.1579104477612
2020-02-01,Southern,Arkansas,periodical,87.56,85.84666666666666,87.08328358208955
2020-02-08,Southern,Arkansas,first class,93.07,92.14166666666667,91.89029850746269
2020-02-08,Southern,Arkansas,marketing,95.32,92.0625,91.76835820895522
2020-02-08,Southern,Arkansas,periodical,89.3,87.48416666666667,88.17701492537313
2020-02-15,Southern,Arkansas,first class,94.5,93.9775,93.73283582089552
2020-02-15,Southern,Arkansas,marketing,94.07,91.63833333333334,91.66597014925374
2020-02-15,Southern,Arkansas,periodical,89.58,87.6425,88.09074626865672
2020-02-22,Southern,Arkansas,first class,92.22,92.48916666666666,92.73044776119403
2020-02-22,Southern,Arkansas,marketing,92.05,92.08166666666666,93.13537313432836
2020-02-22,Southern,Arkansas,periodical,89.54,86.3225,86.80835820895523
2020-02-29,Southern,Arkansas,first class,93.54,93.25,93.05
2020-02-29,Southern,Arkansas,marketing,95.07,92.385,91.48925373134328
2020-02-29,Southern,Arkansas,periodical,87.01,86.13,85.74104477611941
2020-03-07,Southern,Arkansas,first class,93.1,92.5175,92.29373134328358
2020-03-07,Southern,Arkansas,marketing,93.96,91.77499999999999,92.01358208955224
2020-03-07,Southern,Arkansas,periodical,89.16,85.61916666666667,86.38985074626865
2020-03-14,Southern,Arkansas,first class,92.96,91.93666666666667,91.79925373134328
2020-03-14,Southern,Arkansas,marketing,93.41,90.26833333333333,91.02089552238806
2020-03-14,Southern,Arkansas,periodical,86.17,84.91833333333334,85.62552238805971
2020-03-21,Southern,Arkansas,first class,94.32,93.5175,92.48880597014926
2020-03-21,Southern,Arkansas,marketing,94.56,93.13083333333333,91.89955223880597
2020-03-21,Southern,Arkansas,periodical,88.8,86.74416666666667,85.31238805970149
2020-03-28,Southern,Arkansas,first class,94.8,93.28166666666667,92.28328358208955
2020-03-28,Southern,Arkansas,marketing,95.2,94.72333333333333,92.68477611940298
2020-03-28,Southern,Arkansas,periodical,78.26,84.67750000000001,84.20388059701493
2020-04-01,Southern,Arkansas,first class,93.72,93.57333333333334,92.44791044776119
2020-04-01,Southern,Arkansas,marketing,94.05,91.79916666666666,89.53373134328358
2020-04-01,Southern,Arkansas,periodical,82.08,84.855,82.98134328358209
2020-04-04,Southern,Arkansas,first class,94.09,92.86166666666666,91.08268656716417
2020-04-04,Southern,Arkansas,marketing,95.62,94.24666666666667,88.09537313432836
2020-04-04,Southern,Arkansas,periodical,88.79,86.72416666666666,81.46358208955223
2020-04-11,Southern,Arkansas,first class,93.12,91.51416666666667,88.87402985074627
2020-04-11,Southern,Arkansas,marketing,92.59,93.61916666666667,87.90641791044776
2020-04-11,Southern,Arkansas,periodical,65.36,80.02166666666666,76.45507462686567
2020-04-18,Southern,Arkansas,first class,94.59,93.03166666666667,90.52313432835821
2020-04-18,Southern,Arkansas,marketing,95.45,93.52583333333334,88.38283582089552
2020-04-18,Southern,Arkansas,periodical,86.69,86.2225,77.98447761194029
2020-04-25,Southern,Arkansas,first class,93.6,92.22333333333333,89.73597014925373
2020-04-25,Southern,Arkansas,marketing,94.51,91.86583333333334,87.3144776119403
2020-04-25,Southern,Arkansas,periodical,88.32,82.37916666666666,74.06
2020-05-02,Southern,Arkansas,first class,93.89,91.68833333333333,89.182089552238807
2020-05-02,Southern,Arkansas,marketing,93.68,91.30833333333334,86.49776119402985
2020-05-02,Southern,Arkansas,periodical,84.01,78.53833333333334,73.19462686567164
2020-05-09,Southern,Arkansas,first class,92.97,90.96583333333334,89.02462686567164
2020-05-09,Southern,Arkansas,marketing,91.49,89.72749999999999,87.77477611940299
2020-05-09,Southern,Arkansas,periodical,76.24,71.485,69.31626865671642
2020-05-16,Southern,Arkansas,first class,93.73,92.17999999999999,90.94850746268656
2020-05-16,Southern,Arkansas,marketing,89.72,90.4,89.65597014925373
2020-05-16,Southern,Arkansas,periodical,86.17,78.25333333333333,73.81582089552239
2020-05-23,Southern,Arkansas,first class,93.35,92.94666666666666,91.81462686567164
2020-05-23,Southern,Arkansas,marketing,84.6,89.075,89.30164179104477
2020-05-23,Southern,Arkansas,periodical,85.8,79.9625,76.63716417910447
2020-05-30,Southern,Arkansas,first class,92.83,91.40416666666667,89.82761194029851
2020-05-30,Southern,Arkansas,marketing,86.92,90.705,90.110597014925375
2020-05-30,Southern,Arkansas,periodical,77.15,78.88250000000001,76.74104477611941
2020-06-06,Southern,Arkansas,first class,92.56,90.92833333333333,90.2844776119403
2020-06-06,Southern,Arkansas,marketing,89.28,89.43166666666667,89.28955223880597
2020-06-06,Southern,Arkansas,periodical,75.57,77.39,76.22820895522388
2020-06-13,Southern,Arkansas,first class,94.02,91.97916666666667,91.25044776119402
2020-06-13,Southern,Arkansas,marketing,92.12,90.30083333333333,90.66611940298507
2020-06-13,Southern,Arkansas,periodical,80.36,78.8425,78.9720895522388
2020-06-20,Southern,Arkansas,first class,92.43,90.5675,90.33910447761194
2020-06-20,Southern,Arkansas,marketing,91.13,90.4275,90.69313432835821
2020-06-20,Southern,Arkansas,periodical,85.79,80.27083333333333,77.99194029850746
2020-06-27,Southern,Arkansas,first class,92.87,90.52,90.34238805970149
2020-06-27,Southern,Arkansas,marketing,93.78,91.5325,91.24179104477612
2020-06-27,Southern,Arkansas,periodical,84.29,79.395,80.67895522388059
2020-07-01,Southern,Arkansas,first class,92.7,92.18,91.40492537313433
2020-07-01,Southern,Arkansas,marketing,91.67,90.07583333333334,89.99686567164179
2020-07-01,Southern,Arkansas,periodical,81.16,77.7775,78.68358208955223
2020-07-04,Southern,Arkansas,first class,92.7,90.81833333333333,90.30477611940299
2020-07-04,Southern,Arkansas,marketing,86.56,87.16083333333333,87.91850746268656
2020-07-04,Southern,Arkansas,periodical,79.11,75.05499999999999,76.04597014925373
2020-07-11,Southern,Arkansas,first class,88.97,85.64583333333333,85.64
2020-07-11,Southern,Arkansas,marketing,86.19,80.55499999999999,83.49074626865672
2020-07-11,Southern,Arkansas,periodical,74.91,73.40166666666667,73.44537313432836
2020-07-18,Southern,Arkansas,first class,88.35,83.00416666666666,82.65940298507462
2020-07-18,Southern,Arkansas,marketing,85.9,77.80916666666667,81.20328358208955
2020-07-18,Southern,Arkansas,periodical,75.58,69.81583333333333,71.2423880597015
2020-07-25,Southern,Arkansas,first class,88.27,85.36166666666666,83.4613432835821
2020-07-25,Southern,Arkansas,marketing,85.71,81.59083333333334,83.07761194029851
2020-07-25,Southern,Arkansas,periodical,72.34,69.89083333333333,67.87805970149253
2020-08-01,Southern,Arkansas,first class,88.02,84.8675,82.64
2020-08-01,Southern,Arkansas,marketing,86.15,81.69833333333334,80.8176119402985
2020-08-01,Southern,Arkansas,periodical,67.47,68.9,68.53910447761194
2020-08-08,Southern,Arkansas,first class,87.38,82.99666666666667,81.42850746268657
2020-08-08,Southern,Arkansas,marketing,87.37,84.88499999999999,82.4720895522388
2020-08-08,Southern,Arkansas,periodical,67.41,66.66166666666666,68.86507462686568
2020-08-15,Southern,Arkansas,first class,88.08,86.35,85.14671641791045
2020-08-15,Southern,Arkansas,marketing,87.05,86.95,86.32208955223881
2020-08-15,Southern,Arkansas,periodical,73.27,70.68083333333334,72.42880597014926
2020-08-22,Southern,Arkansas,first class,91.11,87.95166666666667,87.66373134328359
2020-08-22,Southern,Arkansas,marketing,86.8,89.22333333333333,89.65507462686567
2020-08-22,Southern,Arkansas,periodical,79.33,74.56,75.35179104477612
2020-08-29,Southern,Arkansas,first class,90.53,88.09,87.9558208955224
2020-08-29,Southern,Arkansas,marketing,89.11,90.27666666666667,89.71492537313434
2020-08-29,Southern,Arkansas,periodical,79.91,81.20333333333333,77.81626865671642
2020-09-05,Southern,Arkansas,first class,92.01,89.29583333333333,88.63970149253731
2020-09-05,Southern,Arkansas,marketing,84.13,86.92083333333333,87.56910447761194
2020-09-05,Southern,Arkansas,periodical,68.86,77.78916666666666,79.4310447761194
2020-09-12,Southern,Arkansas,first class,88.64,86.5625,86.31940298507463
2020-09-12,Southern,Arkansas,marketing,87.35,86.3875,87.01388059701493
2020-09-12,Southern,Arkansas,periodical,79.12,78.55583333333334,77.99432835820896
2020-09-19,Southern,Arkansas,first class,89.37,85.0375,84.3179104477612
2020-09-19,Southern,Arkansas,marketing,89.33,87.95,88.86358208955224
2020-09-19,Southern,Arkansas,periodical,82.11,80.49166666666666,79.76626865671642
2020-09-26,Southern,Arkansas,first class,89.98,86.43583333333333,85.99880597014925
2020-09-26,Southern,Arkansas,marketing,91.11,89.48166666666667,89.72044776119402
2020-09-26,Southern,Arkansas,periodical,83.25,78.70416666666667,77.87910447761195
2020-10-03,Southern,Arkansas,first class,90.37,86.08083333333333,86.09283582089552
2020-10-03,Southern,Arkansas,marketing,94.01,90.1125,89.24208955223881
2020-10-03,Southern,Arkansas,periodical,78.89,78.755,78.80641791044776
2020-10-10,Southern,Arkansas,first class,89.88,85.78083333333333,85.7068656716418
2020-10-10,Southern,Arkansas,marketing,93.35,86.57666666666667,86.79537313432836
2020-10-10,Southern,Arkansas,periodical,81.37,77.94916666666667,77.79492537313433
2020-10-17,Southern,Arkansas,first class,87.2,81.90583333333333,81.02850746268656
2020-10-17,Southern,Arkansas,marketing,92.26,87.96916666666667,87.537761194029855
2020-10-17,Southern,Arkansas,periodical,76.02,75.16333333333333,74.85313432835821
2020-10-24,Southern,Arkansas,first class,88.43,83.18583333333333,81.72880597014925
2020-10-24,Southern,Arkansas,marketing,91.38,87.11083333333333,86.49582089552239
2020-10-24,Southern,Arkansas,periodical,84.63,79.43166666666667,75.62328358208956
2020-10-31,Southern,Arkansas,first class,88.78,86.34666666666666,84.71164179104478
2020-10-31,Southern,Arkansas,marketing,92.24,87.08,84.98910447761195
2020-10-31,Southern,Arkansas,periodical,78.62,78.16916666666667,76.0223880597015
2020-01-04,Southern,Dallas,first class,91.8,91.99583333333334,91.52223880597015
2020-01-04,Southern,Dallas,marketing,89.63,91.3725,91.10417910447761
2020-01-04,Southern,Dallas,periodical,80.93,84.89666666666666,84.79970149253731
2020-01-11,Southern,Dallas,first class,88.6,91.58666666666667,91.32611940298507
2020-01-11,Southern,Dallas,marketing,80.52,88.33583333333334,88.92641791044777
2020-01-11,Southern,Dallas,periodical,75.81,85.29,84.77776119402985
2020-01-18,Southern,Dallas,first class,92.9,93.6525,92.84149253731343
2020-01-18,Southern,Dallas,marketing,84.18,88.39583333333333,89.35925373134329
2020-01-18,Southern,Dallas,periodical,73.88,86.51166666666667,86.83358208955224
2020-01-25,Southern,Dallas,first class,91.13,91.77833333333334,90.87194029850747
2020-01-25,Southern,Dallas,marketing,87.5,90.46666666666667,91.74611940298507
2020-01-25,Southern,Dallas,periodical,87.23,89.04666666666667,87.02731343283583
2020-02-01,Southern,Dallas,first class,91.06,91.48,90.80268656716417
2020-02-01,Southern,Dallas,marketing,86.77,90.32249999999999,90.1579104477612
2020-02-01,Southern,Dallas,periodical,82.54,85.84666666666666,87.08328358208955
2020-02-08,Southern,Dallas,first class,92.35,92.14166666666667,91.89029850746269
2020-02-08,Southern,Dallas,marketing,90.02,92.0625,91.76835820895522
2020-02-08,Southern,Dallas,periodical,84.4,87.48416666666667,88.17701492537313
2020-02-15,Southern,Dallas,first class,94.38,93.9775,93.73283582089552
2020-02-15,Southern,Dallas,marketing,91.37,91.63833333333334,91.66597014925374
2020-02-15,Southern,Dallas,periodical,85.41,87.6425,88.09074626865672
2020-02-22,Southern,Dallas,first class,92.89,92.48916666666666,92.73044776119403
2020-02-22,Southern,Dallas,marketing,92.08,92.08166666666666,93.13537313432836
2020-02-22,Southern,Dallas,periodical,86.19,86.3225,86.80835820895523
2020-02-29,Southern,Dallas,first class,92.71,93.25,93.05
2020-02-29,Southern,Dallas,marketing,89.9,92.385,91.48925373134328
2020-02-29,Southern,Dallas,periodical,82.76,86.13,85.74104477611941
2020-03-07,Southern,Dallas,first class,92.34,92.5175,92.29373134328358
2020-03-07,Southern,Dallas,marketing,91.46,91.77499999999999,92.01358208955224
2020-03-07,Southern,Dallas,periodical,84.51,85.61916666666667,86.38985074626865
2020-03-14,Southern,Dallas,first class,92.4,91.93666666666667,91.79925373134328
2020-03-14,Southern,Dallas,marketing,89.8,90.26833333333333,91.02089552238806
2020-03-14,Southern,Dallas,periodical,82.97,84.91833333333334,85.62552238805971
2020-03-21,Southern,Dallas,first class,93.76,93.5175,92.48880597014926
2020-03-21,Southern,Dallas,marketing,91.99,93.13083333333333,91.89955223880597
2020-03-21,Southern,Dallas,periodical,84.92,86.74416666666667,85.31238805970149
2020-03-28,Southern,Dallas,first class,92.77,93.28166666666667,92.28328358208955
2020-03-28,Southern,Dallas,marketing,93.87,94.72333333333333,92.68477611940298
2020-03-28,Southern,Dallas,periodical,79.93,84.67750000000001,84.20388059701493
2020-04-01,Southern,Dallas,first class,90.88,93.57333333333334,92.44791044776119
2020-04-01,Southern,Dallas,marketing,86.37,91.79916666666666,89.53373134328358
2020-04-01,Southern,Dallas,periodical,87.17,84.855,82.98134328358209
2020-04-04,Southern,Dallas,first class,90,92.86166666666666,91.08268656716417
2020-04-04,Southern,Dallas,marketing,90.63,94.24666666666667,88.09537313432836
2020-04-04,Southern,Dallas,periodical,72.75,86.72416666666666,81.46358208955223
2020-04-11,Southern,Dallas,first class,88.97,91.51416666666667,88.87402985074627
2020-04-11,Southern,Dallas,marketing,92.32,93.61916666666667,87.90641791044776
2020-04-11,Southern,Dallas,periodical,76.81,80.02166666666666,76.45507462686567
2020-04-18,Southern,Dallas,first class,91.06,93.03166666666667,90.52313432835821
2020-04-18,Southern,Dallas,marketing,94.36,93.52583333333334,88.38283582089552
2020-04-18,Southern,Dallas,periodical,89.63,86.2225,77.98447761194029
2020-04-25,Southern,Dallas,first class,91.36,92.22333333333333,89.73597014925373
2020-04-25,Southern,Dallas,marketing,92.2,91.86583333333334,87.3144776119403
2020-04-25,Southern,Dallas,periodical,90.89,82.37916666666666,74.06
2020-05-02,Southern,Dallas,first class,90.29,91.68833333333333,89.182089552238807
2020-05-02,Southern,Dallas,marketing,91.64,91.30833333333334,86.49776119402985
2020-05-02,Southern,Dallas,periodical,83.95,78.53833333333334,73.19462686567164
2020-05-09,Southern,Dallas,first class,90.76,90.96583333333334,89.02462686567164
2020-05-09,Southern,Dallas,marketing,90.57,89.72749999999999,87.77477611940299
2020-05-09,Southern,Dallas,periodical,56.56,71.485,69.31626865671642
2020-05-16,Southern,Dallas,first class,92.1,92.17999999999999,90.94850746268656
2020-05-16,Southern,Dallas,marketing,92.92,90.4,89.65597014925373
2020-05-16,Southern,Dallas,periodical,83.32,78.25333333333333,73.81582089552239
2020-05-23,Southern,Dallas,first class,93.24,92.94666666666666,91.81462686567164
2020-05-23,Southern,Dallas,marketing,90.6,89.075,89.30164179104477
2020-05-23,Southern,Dallas,periodical,81.61,79.9625,76.63716417910447
2020-05-30,Southern,Dallas,first class,91.27,91.40416666666667,89.82761194029851
2020-05-30,Southern,Dallas,marketing,92.85,90.705,90.110597014925375
2020-05-30,Southern,Dallas,periodical,81.91,78.88250000000001,76.74104477611941
2020-06-06,Southern,Dallas,first class,90.32,90.92833333333333,90.2844776119403
2020-06-06,Southern,Dallas,marketing,91.76,89.43166666666667,89.28955223880597
2020-06-06,Southern,Dallas,periodical,81.31,77.39,76.22820895522388
2020-06-13,Southern,Dallas,first class,91.86,91.97916666666667,91.25044776119402
2020-06-13,Southern,Dallas,marketing,92.72,90.30083333333333,90.66611940298507
2020-06-13,Southern,Dallas,periodical,82.65,78.8425,78.9720895522388
2020-06-20,Southern,Dallas,first class,90.56,90.5675,90.33910447761194
